order_id,order_date,ship_date,customer_id,customer_name,segment,region,state,city,category,sub_category,product_name,ship_mode,quantity,unit_price,discount_parsed,cleaned_discount,recorded_sales,cost,calculated_sales,calculated_profit,profit_margin,shipping_delay_days,order_month,order_year,payment_status,order_status,is_region_filled,is_shipmode_filled,is_discount_filled,is_shipping_invalid,is_discount_invalid,is_duplicate_conflict,is_completed_sale,data_quality_flag
ORD-2024-10670,3/24/2024,4/1/2024,CUST-7568,Ananya Rao,Home Office,West,Maharashtra,Mumbai,Furniture,Tables,Classic Tables 606,Second Class,4,1700.72,0.25,0.25,5102.16,3226.45,5102.16,1875.71,0.367630572,8,March,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10671,2/2/2025,2/6/2025,CUST-5604,Sneha Kapoor,Corporate,North,Uttar Pradesh,Noida,Furniture,Tables,Smart Tables 835,Standard Class,8,857.86,0.1,0.1,6176.59,3560.96,6176.592,2615.632,0.423474952,4,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10672,3/22/2024,3/27/2024,CUST-3293,Aditi Sen,Home Office,West,Goa,Panaji,Technology,Copiers,Classic Copiers 583,Second Class,9,3649.51,0.05,0.05,31203.31,17738.13,31203.3105,13465.1805,0.43153051,5,March,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10673,9/4/2024,9/5/2024,CUST-8180,Aditi Sen,Corporate,West,Madhya Pradesh,Indore,Furniture,Chairs,Classic Chairs 460,Standard Class,5,2528.53,0.05,0.05,12010.52,7864.61,12010.5175,4145.9075,0.345189747,1,September,2024,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10674,2/13/2025,2/16/2025,CUST-2807,Arjun Bose,Small Business,West,Rajasthan,Udaipur,Furniture,Bookcases,Classic Bookcases 488,Second Class,4,4072.9,0.15,0.15,13847.86,8471.78,13847.86,5376.08,0.388224607,3,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10675,5/18/2024,5/21/2024,CUST-4081,Vikram Iyer,Corporate,East,Jharkhand,Ranchi,Technology,Accessories,Basic Accessories 944,Second Class,1,1033.71,0,0,1033.71,630.82,1033.71,402.89,0.389751478,3,May,2024,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10676,6/7/2025,6/10/2025,CUST-5061,Aarav Sharma,Consumer,North,Rajasthan,Jaipur,Furniture,Furnishings,Eco Furnishings 217,Same Day,3,963.26,0,0,2889.78,1811.23,2889.78,1078.55,0.373229104,3,June,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10677,9/11/2025,9/18/2025,CUST-9212,Rahul Verma,Small Business,North,Delhi,New Delhi,Technology,Phones,Smart Phones 967,Same Day,7,3411.21,0.15,0.15,20296.7,14920.87,20296.6995,5375.8295,0.26486225,7,September,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10678,6/22/2024,6/27/2024,CUST-4655,Isha Nair,Home Office,South,Karnataka,Bengaluru,Furniture,Chairs,Smart Chairs 610,Same Day,7,2623.48,0,0,18364.36,15445.81,18364.36,2918.55,0.158924678,5,June,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10679,11/24/2024,12/1/2024,CUST-1674,Kabir Singh,Corporate,South,Karnataka,Bengaluru,Furniture,Tables,Prime Tables 123,Second Class,9,2763.61,0.15,0.15,21141.62,11676.33,21141.6165,9465.2865,0.447708741,7,November,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10680,8/16/2025,8/23/2025,CUST-2897,Rohan Mehta,Corporate,North,Punjab,Ludhiana,Technology,Copiers,Smart Copiers 579,Same Day,4,1410.57,0.7,0,5360.17,3881.51,5642.28,1760.77,0.312067108,7,August,2025,Refunded,Cancelled,No,No,No,No,Yes,No,No,Invalid
ORD-2024-10681,5/29/2024,6/5/2024,CUST-1136,Kabir Singh,Corporate,South,Tamil Nadu,Chennai,Technology,Accessories,Eco Accessories 658,First Class,4,3700.24,0,0,14800.96,12048.39,14800.96,2752.57,0.185972396,7,May,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10682,7/4/2024,7/10/2024,CUST-1376,Vikram Iyer,Corporate,North,Delhi,New Delhi,Furniture,Tables,Smart Tables 777,Second Class,5,1200.27,0,0,6001.35,4182.99,6001.35,1818.36,0.302991827,6,July,2024,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10683,2/5/2025,2/5/2025,CUST-1553,Ananya Rao,Corporate,North,Haryana,Gurugram,Office Supplies,Storage,Eco Storage 861,Same Day,3,2590.78,,0,7383.72,4113.66,7772.34,3658.68,0.470730822,0,February,2025,Paid,Completed,No,No,Yes,No,No,No,Yes,Warning
ORD-2025-10684,7/20/2025,7/24/2025,CUST-5704,Arjun Bose,Small Business,South,Telangana,Hyderabad,Furniture,Furnishings,Eco Furnishings 875,Second Class,6,1646.45,0.2,0.2,7902.96,5512.03,7902.96,2390.93,0.302536012,4,July,2025,Refunded,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10685,7/21/2025,7/21/2025,CUST-6738,Isha Nair,Home Office,South,Tamil Nadu,Chennai,Furniture,Bookcases,Prime Bookcases 784,First Class,7,4396.65,0.2,0.2,24621.24,17155.48,24621.24,7465.76,0.303224371,0,July,2025,Refunded,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10686,10/1/2025,10/3/2025,CUST-2586,Neha Gupta,Corporate,West,Goa,Panaji,Office Supplies,Art,Classic Art 380,Standard Class,9,818.15,0.55,0,6627.01,5606.79,7363.35,1756.56,0.238554462,2,October,2025,Failed,Cancelled,No,No,No,No,Yes,No,No,Invalid
ORD-2024-10687,3/25/2024,4/2/2024,CUST-3127,Sneha Kapoor,Home Office,South,Tamil Nadu,Chennai,Technology,Copiers,Pro Copiers 502,Standard Class,2,2349.13,0,0,4698.26,2654.92,4698.26,2043.34,0.434914202,8,March,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10688,10/8/2025,10/13/2025,CUST-9347,Mira Das,Home Office,North,Punjab,Ludhiana,Furniture,Tables,Prime Tables 604,First Class,4,172.05,0,0,688.2,497.68,688.2,190.52,0.276838128,5,October,2025,Failed,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10689,2/26/2025,2/27/2025,CUST-8575,Neha Gupta,Home Office,North,Haryana,Gurugram,Office Supplies,Art,Basic Art 798,Second Class,6,3037.66,0.15,0.15,15492.07,12581.23,15492.066,2910.836,0.187892047,1,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10690,10/5/2024,10/6/2024,CUST-4382,Rohan Mehta,Small Business,North,Punjab,Ludhiana,Furniture,Tables,Elite Tables 717,Standard Class,9,489.58,0.15,0.15,3745.29,2302.65,3745.287,1442.637,0.385187303,1,October,2024,Failed,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10691,9/11/2024,9/15/2024,CUST-6815,Sneha Kapoor,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Art,Max Art 725,Standard Class,4,865.63,0,0,3462.52,2797.29,3462.52,665.23,0.192123078,4,September,2024,Failed,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10692,12/15/2024,12/16/2024,CUST-7309,Rohan Mehta,Consumer,East,Odisha,Bhubaneswar,Technology,Copiers,Smart Copiers 456,Second Class,6,1538.1,0.05,0.05,8767.17,5098.2,8767.17,3668.97,0.418489661,1,December,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10693,10/5/2025,10/10/2025,CUST-9531,Isha Nair,Corporate,South,Karnataka,Bengaluru,Furniture,Furnishings,Prime Furnishings 883,Second Class,4,2365.68,0.1,0.1,8516.45,5903.81,8516.448,2612.638,0.306775548,5,October,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10694,4/3/2025,4/11/2025,CUST-6032,Arjun Bose,Consumer,South,Tamil Nadu,Chennai,Furniture,Bookcases,Smart Bookcases 828,Second Class,3,4149.77,0.05,0.05,11826.84,8035.96,11826.8445,3790.8845,0.320532201,8,April,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10695,8/1/2025,8/9/2025,CUST-8025,Isha Nair,Consumer,South,Andhra Pradesh,Vijayawada,Office Supplies,Storage,Classic Storage 291,First Class,5,2736.24,0.15,0.15,11629.02,9627.21,11629.02,2001.81,0.172139183,8,August,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10696,7/1/2024,7/1/2024,CUST-6257,Aarav Sharma,Consumer,West,Madhya Pradesh,Indore,Technology,Machines,Prime Machines 102,Standard Class,4,257.39,0,0,1029.56,626.33,1029.56,403.23,0.391652745,0,July,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10697,9/22/2025,9/25/2025,CUST-7812,Isha Nair,Small Business,South,Kerala,Kochi,Technology,Phones,Classic Phones 842,Unknown,4,1178.84,0.25,0.25,3536.52,2102.41,3536.52,1434.11,0.405514461,3,September,2025,Paid,Completed,No,Yes,No,No,No,No,Yes,Warning
ORD-2025-10698,3/1/2025,3/7/2025,CUST-6205,Arjun Bose,Corporate,South,Andhra Pradesh,Vijayawada,Office Supplies,Labels,Max Labels 970,First Class,7,567.15,,0,2977.54,1849.3,3970.05,2120.75,0.534187227,6,March,2025,Refunded,Returned,No,No,Yes,No,No,No,No,Warning
ORD-2024-10699,9/14/2024,9/14/2024,CUST-5357,Mira Das,Corporate,North,Rajasthan,Jaipur,Technology,Machines,Classic Machines 648,Standard Class,8,4081.66,0.15,0.15,28208.1,23751.91,27755.288,4003.378,0.144238388,0,September,2024,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10700,6/11/2024,6/11/2024,CUST-9802,Arjun Bose,Small Business,South,Karnataka,Bengaluru,Furniture,Bookcases,Max Bookcases 565,Standard Class,9,1400.11,0.25,0.25,9450.74,7798.56,9450.7425,1652.1825,0.174820391,0,June,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10701,9/18/2024,9/21/2024,CUST-5646,Neha Gupta,Corporate,East,West Bengal,Kolkata,Technology,Machines,Basic Machines 220,Standard Class,3,3055.9,0.15,0.15,7792.55,4691.73,7792.545,3100.815,0.397920705,3,September,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10702,4/30/2024,5/4/2024,CUST-7171,Rohan Mehta,Small Business,West,Gujarat,Ahmedabad,Office Supplies,Art,Pro Art 151,Same Day,7,1224.94,0,0,8574.58,6685.81,8574.58,1888.77,0.220275512,4,April,2024,Paid,Returned,No,No,No,No,No,No,No,Clean
ORD-2025-10703,2/2/2025,2/6/2025,CUST-5231,Karan Malhotra,Small Business,West,Rajasthan,Udaipur,Furniture,Tables,Pro Tables 980,Second Class,3,997.34,0.1,0.1,2692.82,1820.08,2692.818,872.738,0.324098398,4,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10704,10/19/2024,10/20/2024,CUST-8734,Aditi Sen,Corporate,North,Rajasthan,Jaipur,Furniture,Tables,Classic Tables 997,First Class,1,1150.03,0.1,0.1,1035.03,854.35,1035.027,180.677,0.174562596,1,October,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10705,3/13/2024,3/20/2024,CUST-4916,Priya Menon,Home Office,South,Tamil Nadu,Chennai,Furniture,Bookcases,Max Bookcases 738,Unknown,1,2825.63,0.15,0.15,2401.79,1820.34,2401.7855,581.4455,0.242088854,7,March,2024,Paid,Completed,No,Yes,No,No,No,No,Yes,Warning
ORD-2024-10706,9/8/2024,9/14/2024,CUST-3289,Rohan Mehta,Consumer,North,Rajasthan,Jaipur,Office Supplies,Binders,Max Binders 411,Standard Class,5,3371.75,0.05,0.05,16015.81,11352.38,16015.8125,4663.4325,0.291176767,6,September,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10707,6/24/2024,6/28/2024,CUST-4928,Isha Nair,Small Business,East,Odisha,Bhubaneswar,Office Supplies,Paper,Max Paper 343,Same Day,1,2112.75,0.1,0.1,1901.48,1354.28,1901.475,547.195,0.287773965,4,June,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10708,6/24/2025,6/26/2025,CUST-4902,Vikram Iyer,Consumer,North,Rajasthan,Jaipur,Technology,Accessories,Pro Accessories 485,Same Day,5,3722.66,0.55,0,16751.97,11678.32,18613.3,6934.98,0.372581971,2,June,2025,Paid,Completed,No,No,No,No,Yes,No,Yes,Invalid
ORD-2025-10709,3/20/2025,3/26/2025,CUST-6504,Sneha Kapoor,Consumer,East,Assam,Guwahati,Furniture,Bookcases,Elite Bookcases 113,First Class,4,4357.66,0.05,0.05,16559.11,13233.79,16559.108,3325.318,0.200815044,6,March,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10710,1/19/2025,1/23/2025,CUST-8036,Kabir Singh,Home Office,North,Punjab,Ludhiana,Technology,Phones,Eco Phones 787,Same Day,7,1363.04,0.15,0.15,8110.09,6417.32,8110.088,1692.768,0.208723752,4,January,2025,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10711,7/12/2024,7/19/2024,CUST-7199,Vikram Iyer,Corporate,North,Punjab,Ludhiana,Office Supplies,Art,Smart Art 279,Second Class,5,1559.16,0.05,0.05,7406.01,5941.74,7406.01,1464.27,0.197713749,7,July,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10712,2/2/2025,2/2/2025,CUST-6176,Kabir Singh,Corporate,East,West Bengal,Kolkata,Technology,Machines,Basic Machines 172,First Class,1,4326.75,0.05,0.05,4110.41,2394.14,4110.4125,1716.2725,0.417542643,0,February,2025,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10713,2/10/2024,2/18/2024,CUST-5127,Isha Nair,Home Office,West,Madhya Pradesh,Indore,Furniture,Chairs,Smart Chairs 259,First Class,7,1382.86,0,0,9680.02,6876.66,9680.02,2803.36,0.289602707,8,February,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10714,6/6/2025,6/10/2025,CUST-2548,Mira Das,Consumer,West,Rajasthan,Udaipur,Technology,Machines,Pro Machines 987,Second Class,1,289.97,0.25,0.25,217.48,132.13,217.4775,85.3475,0.392442896,4,June,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10715,3/22/2025,3/23/2025,CUST-9902,Karan Malhotra,Home Office,North,Delhi,New Delhi,Technology,Copiers,Pro Copiers 206,Standard Class,9,2075.02,0,0,18675.18,13974.7,18675.18,4700.48,0.251696637,1,March,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10716,8/22/2025,8/27/2025,CUST-7446,Priya Menon,Consumer,North,Haryana,Gurugram,Furniture,Chairs,Max Chairs 372,Second Class,7,2843.09,0,0,19901.63,15492.03,19901.63,4409.6,0.221569791,5,August,2025,Refunded,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2025-10717,8/26/2025,8/31/2025,CUST-7540,Diya Patel,Small Business,North,Haryana,Gurugram,Technology,Phones,Basic Phones 496,First Class,1,3388.02,0.15,0.15,2879.82,1824.88,2879.817,1054.937,0.366320846,5,August,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10718,10/12/2025,10/15/2025,CUST-8351,Kabir Singh,Small Business,North,Haryana,Gurugram,Technology,Machines,Prime Machines 612,Standard Class,9,2598.92,0.2,0.2,18712.22,11852.22,18712.224,6860.004,0.366605487,3,October,2025,Pending,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10719,9/6/2024,9/9/2024,CUST-3918,Mira Das,Consumer,West,Maharashtra,Mumbai,Office Supplies,Art,Smart Art 866,Same Day,3,1972.27,0.2,0.2,4733.45,3672.32,4733.448,1061.128,0.224176541,3,September,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10720,9/8/2025,9/9/2025,CUST-3190,Kabir Singh,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Art,Pro Art 447,Same Day,2,2372.41,0.2,0.2,3795.86,2264.92,3795.856,1530.936,0.403317723,1,September,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10721,7/16/2024,7/16/2024,CUST-1991,Aditi Sen,Home Office,West,Madhya Pradesh,Indore,Technology,Copiers,Smart Copiers 196,Same Day,4,4479.92,0.15,0.15,15231.73,12451.46,15231.728,2780.268,0.182531358,0,July,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10722,6/19/2025,6/23/2025,CUST-7606,Sneha Kapoor,Consumer,South,Karnataka,Bengaluru,Technology,Copiers,Pro Copiers 532,First Class,5,2729.95,0,0,13649.75,10288.03,13649.75,3361.72,0.246284364,4,June,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10723,10/7/2024,10/10/2024,CUST-8844,Vikram Iyer,Consumer,East,West Bengal,Kolkata,Furniture,Chairs,Eco Chairs 442,Second Class,9,481.51,,0,4333.59,2533.59,4333.59,1800,0.415360013,3,October,2024,Refunded,Cancelled,No,No,Yes,No,No,No,No,Warning
ORD-2025-10724,10/6/2025,10/13/2025,CUST-4335,Kabir Singh,Home Office,East,Jharkhand,Ranchi,Technology,Accessories,Eco Accessories 364,Standard Class,6,2391.93,0.05,0.05,13634,9589.81,13634.001,4044.191,0.2966254,7,October,2025,Failed,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10725,2/10/2024,2/16/2024,CUST-5891,Karan Malhotra,Consumer,West,Goa,Panaji,Furniture,Furnishings,Elite Furnishings 921,Second Class,3,253.43,0,0,760.29,497.77,760.29,262.52,0.345289298,6,February,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10726,10/5/2025,10/12/2025,CUST-6371,Priya Menon,Corporate,South,Karnataka,Bengaluru,Furniture,Tables,Max Tables 309,Second Class,7,2134.73,0,0,14943.11,8521.5,14943.11,6421.61,0.429737183,7,October,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10727,1/17/2024,1/23/2024,CUST-6655,Kabir Singh,Home Office,West,Gujarat,Ahmedabad,Technology,Phones,Pro Phones 857,Standard Class,5,2018,0.2,0.2,8072,5379.22,8072,2692.78,0.333595144,6,January,2024,Pending,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10728,10/13/2024,10/13/2024,CUST-6492,Aarav Sharma,Small Business,East,Assam,Guwahati,Technology,Accessories,Max Accessories 567,Second Class,8,3730.66,0.05,0.05,28353.02,19257.85,28353.016,9095.166,0.320783017,0,October,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10729,1/4/2024,1/7/2024,CUST-1154,Sneha Kapoor,Small Business,South,Karnataka,Bengaluru,Technology,Machines,Max Machines 200,First Class,1,2363.02,0.15,0.15,2008.57,1194.83,2008.567,813.737,0.405133112,3,January,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10730,5/17/2025,5/25/2025,CUST-8713,Ananya Rao,Corporate,South,Tamil Nadu,Chennai,Technology,Machines,Pro Machines 563,Same Day,6,1810.63,0.15,0.15,9234.21,5516.52,9234.213,3717.693,0.402599875,8,May,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10731,6/19/2025,6/24/2025,CUST-6765,Arjun Bose,Consumer,East,West Bengal,Kolkata,Office Supplies,Art,Elite Art 696,Second Class,4,782.01,0.15,0.15,2658.83,2226.97,2658.834,431.864,0.162426086,5,June,2025,Refunded,Returned,No,No,No,No,No,No,No,Clean
ORD-2024-10732,3/17/2024,3/19/2024,CUST-6849,Ananya Rao,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Binders,Eco Binders 178,First Class,4,4376.68,0.1,0.1,15756.05,10245.44,15756.048,5510.608,0.349745571,2,March,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10733,11/28/2024,12/6/2024,CUST-4973,Arjun Bose,Small Business,North,Punjab,Ludhiana,Technology,Phones,Max Phones 678,Standard Class,6,2464.63,0,0,14787.78,8596.65,14787.78,6191.13,0.418665276,8,November,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10734,6/21/2024,6/28/2024,CUST-2394,Aarav Sharma,Home Office,North,Rajasthan,Jaipur,Furniture,Furnishings,Classic Furnishings 582,First Class,9,2797.96,0,0,25181.64,15337.9,25181.64,9843.74,0.390909409,7,June,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10735,8/24/2024,8/24/2024,CUST-5406,Ananya Rao,Small Business,North,Rajasthan,Jaipur,Technology,Accessories,Classic Accessories 981,First Class,4,2761.86,0.2,0.2,8837.95,6157.27,8837.952,2680.682,0.30331484,0,August,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10736,8/11/2024,8/19/2024,CUST-1963,Mira Das,Consumer,West,Maharashtra,Mumbai,Furniture,Tables,Classic Tables 534,Standard Class,6,1515.79,0.2,0.2,7275.79,6152.87,7275.792,1122.922,0.154336737,8,August,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10737,12/6/2024,12/9/2024,CUST-9017,Aditi Sen,Consumer,West,Maharashtra,Mumbai,Furniture,Chairs,Pro Chairs 383,Second Class,9,290.75,0.1,0.1,2355.08,1350.03,2355.075,1005.045,0.42675711,3,December,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10738,2/10/2024,2/10/2024,CUST-7967,Isha Nair,Home Office,West,Maharashtra,Mumbai,Furniture,Chairs,Max Chairs 845,Same Day,6,601.52,0,0,3609.12,2645.5,3609.12,963.62,0.266995833,0,February,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10739,2/20/2025,2/22/2025,CUST-5334,Priya Menon,Corporate,South,Kerala,Kochi,Office Supplies,Paper,Prime Paper 307,First Class,1,2188.19,0,0,2188.19,1298.84,2188.19,889.35,0.4064318,2,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10740,12/3/2024,12/10/2024,CUST-5846,Neha Gupta,Corporate,North,Rajasthan,Jaipur,Technology,Phones,Basic Phones 859,Standard Class,5,2393.86,0.05,0.05,11370.84,7469.58,11370.835,3901.255,0.343093097,7,December,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10741,4/2/2024,4/2/2024,CUST-7932,Sneha Kapoor,Small Business,West,Maharashtra,Mumbai,Furniture,Chairs,Eco Chairs 883,First Class,4,2583,0.1,0.1,9298.8,6548.5,9298.8,2750.3,0.295769347,0,April,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10742,4/23/2025,4/25/2025,CUST-3285,Isha Nair,Home Office,South,Tamil Nadu,Chennai,Furniture,Chairs,Max Chairs 706,Second Class,3,2951.12,,0,7082.69,5596.34,8853.36,3257.02,0.367885187,2,April,2025,Paid,Cancelled,No,No,Yes,No,No,No,No,Warning
ORD-2024-10743,10/15/2024,10/22/2024,CUST-6368,Karan Malhotra,Corporate,East,Odisha,Bhubaneswar,Office Supplies,Paper,Prime Paper 768,Standard Class,4,2260.95,0,0,9043.8,5913.38,9043.8,3130.42,0.346139897,7,October,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10744,2/12/2025,2/14/2025,CUST-6231,Sneha Kapoor,Consumer,North,Uttar Pradesh,Noida,Office Supplies,Art,Basic Art 764,Standard Class,6,491.4,0.25,0.25,2211.3,1735.64,2211.3,475.66,0.215104237,2,February,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10745,8/17/2025,8/20/2025,CUST-2021,Mira Das,Home Office,North,Punjab,Ludhiana,Office Supplies,Binders,Prime Binders 181,First Class,5,2701.89,0.1,0.1,12158.5,10260.07,12158.505,1898.435,0.156140496,3,August,2025,Paid,Cancelled,No,No,No,No,No,No,No,Clean
ORD-2024-10746,10/24/2024,10/28/2024,CUST-1493,Mira Das,Small Business,East,Assam,Guwahati,Technology,Copiers,Max Copiers 866,Standard Class,3,723.59,0.2,0.2,1736.62,1059.52,1736.616,677.096,0.389893909,4,October,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10747,1/4/2025,1/10/2025,CUST-2314,Aarav Sharma,Home Office,East,West Bengal,Kolkata,Office Supplies,Paper,Pro Paper 662,Standard Class,4,2583.19,0.2,0.2,8266.21,6236.32,8266.208,2029.888,0.245564593,6,January,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10748,5/1/2024,5/7/2024,CUST-8416,Isha Nair,Home Office,East,Odisha,Bhubaneswar,Office Supplies,Paper,Classic Paper 388,Same Day,8,1473.83,0.15,0.15,10022.04,5576.98,10022.044,4445.064,0.443528685,6,May,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10749,5/30/2024,5/30/2024,CUST-3103,Diya Patel,Home Office,North,Haryana,Gurugram,Technology,Phones,Pro Phones 765,Second Class,1,3848.04,0.25,0.25,2886.03,2064.83,2886.03,821.2,0.284543127,0,May,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10750,3/21/2024,3/25/2024,CUST-4457,Aditi Sen,Home Office,East,Assam,Guwahati,Technology,Machines,Classic Machines 543,Standard Class,1,1716.7,0.15,0.15,1459.19,1055.79,1459.195,403.405,0.276457225,4,March,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10751,6/2/2025,6/2/2025,CUST-7036,Aarav Sharma,Home Office,South,Telangana,Hyderabad,Technology,Accessories,Max Accessories 291,First Class,8,3925.93,0.15,0.15,26696.32,22724.52,26696.324,3971.804,0.148777187,0,June,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10752,7/18/2025,7/19/2025,CUST-8512,Priya Menon,Home Office,Unknown,Uttar Pradesh,Noida,Technology,Machines,Eco Machines 414,Unknown,3,2963.25,0.05,0.05,8445.26,6937.6,8445.2625,1507.6625,0.178521686,1,July,2025,Paid,Completed,Yes,Yes,No,No,No,No,Yes,Warning
ORD-2024-10753,3/24/2024,3/27/2024,CUST-6345,Aditi Sen,Corporate,West,Gujarat,Ahmedabad,Office Supplies,Storage,Basic Storage 273,First Class,5,2465.22,0.05,0.05,11709.79,8372.29,11709.795,3337.505,0.285018226,3,March,2024,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2024-10754,8/11/2024,8/10/2024,CUST-4505,Aditi Sen,Corporate,North,Delhi,New Delhi,Furniture,Furnishings,Elite Furnishings 588,Second Class,3,1017.22,0.15,0.15,2593.91,1848.48,2593.911,745.431,0.287377246,-1,August,2024,Failed,Returned,No,No,No,Yes,No,No,No,Invalid
ORD-2025-10755,6/4/2025,6/4/2025,CUST-7960,Neha Gupta,Corporate,South,Kerala,Kochi,Office Supplies,Storage,Elite Storage 857,Standard Class,4,891.34,0.25,0.25,2674.02,2207.57,2674.02,466.45,0.174437738,0,June,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
ORD-2025-10756,7/20/2025,7/24/2025,CUST-3365,Priya Menon,Home Office,West,Madhya Pradesh,Indore,Office Supplies,Storage,Prime Storage 183,Second Class,5,2481.74,0.2,0.2,9926.96,7994.98,9926.96,1931.98,0.194619501,4,July,2025,Paid,Completed,No,No,No,No,No,No,Yes,Clean
